transactionId,timestamp,amount,currency,transactionType,channel,senderAccount,receiverAccount,ip_address,location,velocity,failed_attempts,status,is_fraud
TXN100177,2025-12-10 09:04:07.790493,14592,EUR,PAYMENT,CARD,AC29056478,AC86270802,172.25.52.210,Hyderabad,4,0,PENDING,1
TXN100178,2025-12-21 02:40:07.790493,3091,INR,PAYMENT,ATM,AC60359083,AC59422786,192.168.148.76,Mumbai,5,2,PENDING,1
TXN100179,2026-01-03 00:07:07.790493,4735,EUR,TRANSFER,MOBILE,AC16362004,AC97272490,192.168.39.69,Mumbai,2,3,PENDING,1
TXN100180,2025-12-09 15:24:07.790493,6057,USD,PAYMENT,MOBILE,AC96059795,AC15294707,192.168.236.218,Mumbai,0,1,SUCCESS,0
TXN100181,2025-12-11 04:08:07.790493,4888,USD,TRANSFER,MOBILE,AC18961382,AC65230048,172.17.128.78,Delhi,2,1,PENDING,1
TXN100182,2025-12-29 00:14:07.790493,3919,INR,PAYMENT,CARD,AC11172747,AC51431684,172.19.81.237,Hyderabad,1,0,PENDING,1
TXN100183,2025-12-08 19:36:07.790493,12018,INR,TRANSFER,NETBANKING,AC42602398,AC12897397,192.168.163.194,Hyderabad,6,2,PENDING,1
TXN100184,2026-01-02 19:26:07.790493,10007,INR,WITHDRAW,NETBANKING,AC13247369,AC53799038,172.16.152.14,Delhi,3,1,PENDING,1
TXN100185,2025-12-11 05:37:07.790493,14292,USD,PAYMENT,CARD,AC84639926,AC78946319,192.168.167.1,Delhi,4,2,PENDING,1
TXN100186,2025-12-25 23:38:07.790493,61617,USD,TRANSFER,MOBILE,AC87587489,AC87008955,192.168.92.134,Delhi,2,0,PENDING,1
TXN100187,2025-12-08 22:50:07.790493,114944,USD,PAYMENT,ATM,AC78617581,AC37948836,192.168.215.103,Delhi,0,2,PENDING,1
TXN100188,2025-12-25 23:48:07.790493,18049,INR,TRANSFER,MOBILE,AC53688938,AC23402450,192.168.134.198,Mumbai,0,2,PENDING,1
TXN100189,2025-12-20 02:03:07.790493,671,USD,WITHDRAW,CARD,AC86339225,AC32580511,192.168.213.28,Hyderabad,1,4,PENDING,1
TXN100190,2025-12-28 20:58:07.790493,3211,USD,WITHDRAW,ATM,AC26212705,AC23235095,192.168.119.110,Delhi,0,4,PENDING,1
TXN100191,2025-12-19 16:22:07.790493,3793,INR,WITHDRAW,CARD,AC85268511,AC18863465,192.168.54.86,Bangalore,0,0,SUCCESS,0
TXN100192,2025-12-15 21:57:07.790493,192773,USD,PAYMENT,ATM,AC62855573,AC55115792,192.168.125.75,Hyderabad,0,0,PENDING,1
TXN100193,2025-12-08 21:20:07.790493,18454,USD,TRANSFER,ATM,AC43748509,AC32578740,192.168.24.202,Delhi,2,1,SUCCESS,0
TXN100194,2025-12-20 18:01:07.790493,187896,INR,WITHDRAW,MOBILE,AC81764193,AC98446175,192.168.184.116,Delhi,0,1,PENDING,1
TXN100195,2025-12-31 08:25:07.790493,92368,EUR,WITHDRAW,ATM,AC97939056,AC78689038,192.168.188.168,Delhi,5,1,PENDING,1
TXN100196,2025-12-22 17:51:07.790493,2341,EUR,PAYMENT,NETBANKING,AC54254216,AC53285508,172.22.138.132,Mumbai,4,0,PENDING,1
TXN100197,2025-12-16 20:00:07.790493,6760,INR,WITHDRAW,CARD,AC24577656,AC85235890,192.168.159.169,Bangalore,2,1,SUCCESS,0
TXN100198,2025-12-22 12:45:07.790493,1845,USD,TRANSFER,MOBILE,AC45209076,AC97929570,192.168.243.164,Bangalore,4,1,PENDING,1
TXN100199,2025-12-04 22:38:07.790493,18302,EUR,WITHDRAW,MOBILE,AC39989528,AC20903506,192.168.157.234,Delhi,6,3,PENDING,1
TXN100200,2025-12-22 15:40:07.790493,9818,INR,WITHDRAW,ATM,AC99429859,AC23207287,172.29.236.52,Mumbai,5,4,PENDING,1
TXN100201,2025-12-20 20:15:07.790493,9421,INR,TRANSFER,NETBANKING,AC88649464,AC44949547,192.168.71.220,Hyderabad,2,2,PENDING,1
TXN100202,2025-12-10 21:54:07.790493,18999,USD,PAYMENT,ATM,AC10766769,AC87831773,192.168.74.47,Bangalore,1,1,SUCCESS,0
TXN100203,2025-12-22 10:49:07.790493,1707,INR,TRANSFER,MOBILE,AC49235325,AC73570800,192.168.120.234,Hyderabad,0,2,PENDING,1
TXN100204,2025-12-26 01:02:07.790493,54681,INR,TRANSFER,MOBILE,AC27958895,AC57166821,192.168.171.24,Hyderabad,3,2,PENDING,1
TXN100205,2025-12-15 21:02:07.790493,12920,USD,TRANSFER,ATM,AC27181768,AC13909127,192.168.37.146,Bangalore,1,4,PENDING,1
TXN100206,2025-12-06 02:30:07.790493,4702,INR,TRANSFER,MOBILE,AC30309291,AC35141773,192.168.117.195,Mumbai,0,0,SUCCESS,0
TXN100207,2025-12-10 14:51:07.790493,129,EUR,WITHDRAW,NETBANKING,AC43028727,AC17346935,192.168.159.204,Mumbai,0,2,PENDING,1
TXN100208,2025-12-26 01:45:07.790493,1778,INR,PAYMENT,MOBILE,AC82059881,AC40237371,192.168.53.20,Hyderabad,2,2,PENDING,1
TXN100209,2025-12-30 19:27:07.790493,5259,INR,PAYMENT,NETBANKING,AC83509038,AC65369546,192.168.181.33,Delhi,2,1,SUCCESS,0
TXN100210,2025-12-18 02:56:07.790493,1153,USD,TRANSFER,MOBILE,AC81726087,AC92873799,172.17.92.81,Hyderabad,1,1,PENDING,1
TXN100211,2025-12-05 01:49:07.790493,1819,USD,PAYMENT,ATM,AC20051990,AC28956429,192.168.132.71,Mumbai,5,0,PENDING,1
TXN100212,2025-12-13 01:05:07.790493,7948,EUR,PAYMENT,CARD,AC44092091,AC66984988,192.168.198.127,Mumbai,3,1,SUCCESS,0
TXN100213,2025-12-17 20:48:07.790493,137562,USD,WITHDRAW,ATM,AC72233271,AC29816146,192.168.233.230,Bangalore,1,0,PENDING,1
TXN100214,2025-12-27 00:30:07.790493,9952,EUR,PAYMENT,CARD,AC71706628,AC56723183,192.168.63.37,Bangalore,1,3,PENDING,1
TXN100215,2025-12-17 05:34:07.790493,3001,INR,PAYMENT,ATM,AC71159153,AC64687653,192.168.106.212,Bangalore,2,0,SUCCESS,0
TXN100216,2025-12-20 17:00:07.790493,117181,INR,PAYMENT,ATM,AC15366559,AC75233259,192.168.112.85,Delhi,6,1,PENDING,1
TXN100217,2025-12-05 11:41:07.790493,19345,EUR,PAYMENT,MOBILE,AC96503260,AC27325318,192.168.135.93,Delhi,1,2,PENDING,1
TXN100218,2025-12-13 00:07:07.790493,2286,USD,PAYMENT,ATM,AC54293311,AC35407680,192.168.28.64,Hyderabad,0,4,PENDING,1
TXN100219,2025-12-26 10:29:07.790493,12971,INR,PAYMENT,NETBANKING,AC99116361,AC17676383,192.168.138.84,Bangalore,6,4,PENDING,1
TXN100220,2025-12-13 23:23:07.790493,1295,INR,WITHDRAW,MOBILE,AC43315894,AC45836459,192.168.146.97,Mumbai,0,2,PENDING,1
TXN100221,2025-12-17 11:02:07.790493,4723,EUR,PAYMENT,ATM,AC53071732,AC61818120,192.168.215.231,Mumbai,0,4,PENDING,1
TXN100222,2025-12-11 15:17:07.790493,16316,USD,TRANSFER,NETBANKING,AC91566137,AC57421084,192.168.101.100,Mumbai,3,4,PENDING,1
TXN100223,2025-12-22 04:09:07.790493,68405,INR,WITHDRAW,NETBANKING,AC65245389,AC97724909,192.168.190.66,Mumbai,3,3,PENDING,1
TXN100224,2025-12-27 03:28:07.790493,1846,INR,WITHDRAW,NETBANKING,AC23633400,AC98011134,192.168.187.90,Mumbai,5,1,PENDING,1
TXN100225,2025-12-29 11:38:07.790493,2683,USD,WITHDRAW,CARD,AC16064060,AC70989609,172.23.11.172,Delhi,0,2,PENDING,1
TXN100226,2026-01-03 12:44:07.790493,15218,USD,WITHDRAW,CARD,AC39560973,AC74705653,192.168.106.131,Bangalore,5,0,PENDING,1
TXN100227,2025-12-26 07:30:07.790493,8547,EUR,PAYMENT,CARD,AC39686348,AC80172647,192.168.229.215,Mumbai,2,3,PENDING,1
TXN100228,2025-12-27 08:54:07.790493,2298,INR,WITHDRAW,ATM,AC23463337,AC15175301,192.168.50.114,Delhi,5,3,PENDING,1
TXN100229,2025-12-09 07:05:07.790493,126815,INR,TRANSFER,NETBANKING,AC99910834,AC31505422,192.168.153.141,Bangalore,5,2,PENDING,1
TXN100230,2025-12-20 23:30:07.790493,877,USD,PAYMENT,CARD,AC87842134,AC73207612,172.29.139.149,Hyderabad,3,4,PENDING,1
TXN100231,2025-12-24 16:42:07.790493,181874,EUR,TRANSFER,NETBANKING,AC34135556,AC28672825,192.168.117.17,Hyderabad,1,3,PENDING,1
TXN100232,2025-12-24 05:59:07.790493,77254,INR,TRANSFER,NETBANKING,AC48545075,AC57603969,192.168.8.47,Mumbai,2,4,PENDING,1
TXN100233,2026-01-03 09:01:07.790493,4524,USD,WITHDRAW,MOBILE,AC47768377,AC16564786,172.25.123.199,Delhi,3,4,PENDING,1
TXN100234,2026-01-02 00:02:07.790493,16063,USD,WITHDRAW,CARD,AC54728799,AC25977204,192.168.139.78,Bangalore,1,0,SUCCESS,0
TXN100235,2025-12-27 20:35:07.790493,14745,EUR,TRANSFER,CARD,AC11400292,AC25915146,172.27.123.238,Mumbai,3,3,PENDING,1
TXN100236,2025-12-19 01:58:07.790493,143357,INR,PAYMENT,MOBILE,AC42334518,AC23286517,192.168.219.246,Mumbai,1,0,PENDING,1
TXN100237,2026-01-02 06:59:07.790493,14863,EUR,TRANSFER,ATM,AC59265592,AC11671644,192.168.22.112,Delhi,3,3,PENDING,1
TXN100238,2025-12-14 14:32:07.790493,124145,INR,PAYMENT,NETBANKING,AC39805049,AC98335221,192.168.94.119,Delhi,3,3,PENDING,1
TXN100239,2025-12-12 04:47:07.790493,240,USD,TRANSFER,NETBANKING,AC54232541,AC66855931,192.168.71.107,Mumbai,5,4,PENDING,1
TXN100240,2025-12-25 07:55:07.790493,15601,EUR,TRANSFER,CARD,AC45601196,AC46213086,192.168.113.117,Mumbai,5,3,PENDING,1
TXN100241,2025-12-15 15:26:07.790493,4554,EUR,WITHDRAW,CARD,AC98949518,AC35400329,192.168.40.53,Hyderabad,5,2,PENDING,1
TXN100242,2025-12-31 19:00:07.790493,10859,INR,PAYMENT,CARD,AC63507215,AC49774689,192.168.176.34,Delhi,3,4,PENDING,1
TXN100243,2025-12-07 08:57:07.790493,62367,EUR,WITHDRAW,NETBANKING,AC65939667,AC34339036,192.168.225.136,Mumbai,3,1,PENDING,1
TXN100244,2025-12-28 16:29:07.790493,72455,INR,PAYMENT,MOBILE,AC63799751,AC68965201,192.168.163.162,Delhi,2,0,PENDING,1
TXN100245,2026-01-03 02:58:07.790493,7167,USD,TRANSFER,MOBILE,AC77360076,AC96171299,192.168.19.121,Hyderabad,1,0,SUCCESS,0
TXN100246,2025-12-19 23:36:07.790493,6312,INR,WITHDRAW,NETBANKING,AC46662357,AC32331933,192.168.86.246,Bangalore,1,3,PENDING,1
TXN100247,2025-12-13 20:03:07.790493,169205,USD,WITHDRAW,NETBANKING,AC55363986,AC14392178,172.19.205.179,Bangalore,1,1,PENDING,1
TXN100248,2025-12-16 03:59:07.790493,4893,EUR,WITHDRAW,MOBILE,AC24552489,AC24652281,192.168.129.172,Bangalore,5,4,PENDING,1
TXN100249,2025-12-11 20:23:07.790493,4790,INR,TRANSFER,MOBILE,AC35543520,AC43363830,172.25.168.31,Delhi,2,1,PENDING,1
TXN100250,2025-12-28 01:28:07.790493,8045,INR,TRANSFER,CARD,AC58181557,AC98888428,172.27.35.37,Mumbai,6,4,PENDING,1
TXN100251,2025-12-13 05:28:07.790493,13168,USD,TRANSFER,CARD,AC60221442,AC97025178,192.168.38.177,Hyderabad,5,0,PENDING,1
TXN100252,2025-12-10 08:02:07.790493,3226,USD,WITHDRAW,NETBANKING,AC55673464,AC77251486,172.23.76.188,Bangalore,5,1,PENDING,1
TXN100253,2026-01-02 02:53:07.790493,460,EUR,PAYMENT,ATM,AC30600961,AC84067302,192.168.142.62,Mumbai,5,0,PENDING,1
TXN100254,2025-12-06 03:08:07.790493,1636,INR,WITHDRAW,MOBILE,AC30156988,AC46180787,192.168.140.30,Mumbai,0,1,SUCCESS,0
TXN100255,2025-12-22 21:25:07.790493,127199,EUR,WITHDRAW,ATM,AC57581056,AC47980600,192.168.71.117,Mumbai,0,0,PENDING,1
TXN100256,2025-12-12 15:27:07.790493,176357,USD,WITHDRAW,CARD,AC65881516,AC34086251,192.168.153.50,Bangalore,6,0,PENDING,1
TXN100257,2025-12-07 15:35:07.790493,81071,USD,PAYMENT,CARD,AC53701509,AC42055858,192.168.14.43,Delhi,1,0,PENDING,1
TXN100258,2026-01-02 17:17:07.790493,7178,USD,TRANSFER,NETBANKING,AC21418850,AC58326015,192.168.62.124,Hyderabad,1,2,PENDING,1
TXN100259,2025-12-24 04:44:07.790493,5113,EUR,WITHDRAW,MOBILE,AC24157735,AC51832892,192.168.176.113,Hyderabad,4,3,PENDING,1
TXN100260,2025-12-04 22:18:07.790493,15359,USD,PAYMENT,MOBILE,AC83933406,AC72340219,172.18.120.166,Hyderabad,5,4,PENDING,1
TXN100261,2025-12-31 22:11:07.790493,14550,INR,WITHDRAW,MOBILE,AC25657184,AC93563485,192.168.202.84,Bangalore,5,3,PENDING,1
TXN100262,2025-12-26 02:24:07.790493,2992,INR,WITHDRAW,CARD,AC31576153,AC28888420,192.168.77.26,Delhi,5,2,PENDING,1
TXN100263,2025-12-31 02:08:07.790493,199171,INR,TRANSFER,ATM,AC46446243,AC39642920,192.168.120.152,Hyderabad,1,0,PENDING,1
TXN100264,2025-12-26 02:35:07.790493,92683,USD,WITHDRAW,MOBILE,AC92775927,AC91338759,192.168.118.118,Mumbai,3,2,PENDING,1
TXN100265,2026-01-02 05:12:07.790493,19251,INR,WITHDRAW,CARD,AC98165307,AC22242807,192.168.106.104,Bangalore,6,2,PENDING,1
TXN100266,2025-12-14 10:46:07.790493,73944,USD,TRANSFER,NETBANKING,AC46171682,AC32992734,192.168.19.93,Mumbai,4,4,PENDING,1
TXN100267,2025-12-20 12:33:07.790493,10780,INR,WITHDRAW,MOBILE,AC74364956,AC69230606,172.20.169.101,Bangalore,2,2,PENDING,1
TXN100268,2025-12-14 05:41:07.790493,14987,USD,WITHDRAW,MOBILE,AC76388261,AC96854548,172.31.201.159,Bangalore,0,2,PENDING,1
TXN100269,2025-12-08 19:45:07.790493,170051,USD,TRANSFER,ATM,AC17635439,AC46088976,192.168.121.32,Mumbai,6,2,PENDING,1
TXN100270,2025-12-20 09:30:07.790493,124028,INR,TRANSFER,MOBILE,AC44936800,AC16590366,192.168.40.184,Bangalore,5,0,PENDING,1
TXN100271,2025-12-05 15:56:07.790493,2305,INR,PAYMENT,ATM,AC78571739,AC47190167,192.168.53.213,Mumbai,6,1,PENDING,1
TXN100272,2025-12-29 13:24:07.790493,16194,INR,WITHDRAW,ATM,AC36110328,AC54613168,192.168.45.123,Delhi,2,2,PENDING,1
TXN100273,2025-12-18 12:18:07.790493,2967,INR,WITHDRAW,CARD,AC33096981,AC61871491,192.168.143.137,Delhi,0,2,PENDING,1
TXN100274,2025-12-24 11:47:07.790493,2395,USD,WITHDRAW,CARD,AC21492793,AC84904214,192.168.153.157,Delhi,4,1,PENDING,1
TXN100275,2025-12-06 15:07:07.790493,18371,EUR,WITHDRAW,MOBILE,AC85836397,AC96737426,192.168.67.211,Delhi,0,0,SUCCESS,0
TXN100276,2025-12-08 21:59:07.790493,50113,EUR,WITHDRAW,ATM,AC33796385,AC84141577,192.168.146.46,Hyderabad,4,4,PENDING,1
TXN100277,2025-12-10 22:16:07.790493,4552,USD,TRANSFER,MOBILE,AC19655232,AC37189145,192.168.145.234,Bangalore,3,1,SUCCESS,0
TXN100278,2025-12-05 18:16:07.790493,95964,INR,WITHDRAW,ATM,AC43756118,AC14699052,192.168.27.216,Mumbai,1,0,PENDING,1
TXN100279,2025-12-11 11:32:07.790493,170435,INR,WITHDRAW,ATM,AC75862225,AC75409757,192.168.12.131,Hyderabad,1,4,PENDING,1
TXN100280,2025-12-29 09:08:07.790493,78879,EUR,TRANSFER,CARD,AC34034016,AC48433305,192.168.95.5,Mumbai,1,0,PENDING,1
TXN100281,2025-12-05 10:32:07.790493,16295,USD,PAYMENT,MOBILE,AC13195483,AC32867099,172.17.188.141,Delhi,4,4,PENDING,1
TXN100282,2025-12-12 18:44:07.790493,2949,EUR,WITHDRAW,CARD,AC82728699,AC11970443,192.168.250.24,Bangalore,2,2,PENDING,1
TXN100283,2025-12-09 10:03:07.790493,71629,INR,WITHDRAW,ATM,AC36972269,AC64499150,192.168.198.76,Hyderabad,2,0,PENDING,1
TXN100284,2025-12-17 20:00:07.790493,2549,EUR,PAYMENT,CARD,AC48517417,AC10791065,172.25.250.193,Bangalore,0,3,PENDING,1
TXN100285,2025-12-22 07:35:07.790493,101572,EUR,WITHDRAW,CARD,AC17076889,AC35471475,192.168.192.86,Delhi,5,0,PENDING,1
TXN100286,2025-12-27 09:39:07.790493,532,EUR,TRANSFER,CARD,AC69104508,AC26093557,192.168.99.253,Mumbai,4,4,PENDING,1
TXN100287,2025-12-10 08:33:07.790493,145015,USD,WITHDRAW,CARD,AC96038727,AC94370715,172.30.16.149,Mumbai,3,4,PENDING,1
TXN100288,2025-12-15 16:04:07.790493,2381,INR,TRANSFER,ATM,AC73274796,AC90768176,192.168.117.115,Hyderabad,2,3,PENDING,1
TXN100289,2025-12-23 04:02:07.790493,197763,USD,PAYMENT,CARD,AC45176162,AC85044493,192.168.103.32,Mumbai,0,2,PENDING,1
TXN100290,2025-12-18 02:22:07.790493,6964,USD,PAYMENT,ATM,AC19345351,AC61946337,192.168.6.160,Delhi,5,1,PENDING,1
TXN100291,2025-12-05 03:38:07.790493,9191,EUR,PAYMENT,NETBANKING,AC97158730,AC57102475,192.168.182.156,Bangalore,5,3,PENDING,1
TXN100292,2025-12-17 09:43:07.790493,2334,EUR,TRANSFER,MOBILE,AC88256278,AC19751908,172.22.199.150,Bangalore,2,2,PENDING,1
TXN100293,2025-12-24 09:52:07.790493,106041,INR,PAYMENT,MOBILE,AC32061024,AC44437451,192.168.41.18,Mumbai,4,1,PENDING,1
TXN100294,2025-12-27 06:38:07.790493,79221,INR,PAYMENT,CARD,AC63260970,AC80197946,172.27.202.145,Delhi,0,4,PENDING,1
TXN100295,2025-12-07 17:16:07.790493,4612,EUR,WITHDRAW,ATM,AC17348316,AC76531212,192.168.57.64,Delhi,3,0,SUCCESS,0
TXN100296,2026-01-02 03:57:07.790493,19705,USD,TRANSFER,CARD,AC28466474,AC26815098,192.168.168.121,Mumbai,1,3,PENDING,1
TXN100297,2025-12-20 20:50:07.790493,193466,EUR,TRANSFER,ATM,AC22396560,AC14611533,192.168.230.23,Mumbai,3,1,PENDING,1
TXN100298,2025-12-07 06:49:07.790493,6344,INR,WITHDRAW,CARD,AC77696866,AC76066057,172.20.212.181,Bangalore,2,2,PENDING,1
TXN100299,2025-12-14 19:22:07.790493,4895,USD,PAYMENT,ATM,AC12828651,AC85284670,192.168.212.178,Hyderabad,5,4,PENDING,1
TXN100300,2025-12-14 19:29:07.790493,87418,EUR,PAYMENT,MOBILE,AC54980649,AC59426100,192.168.39.112,Hyderabad,2,1,PENDING,1
TXN100301,2025-12-14 06:52:07.790493,15390,USD,TRANSFER,ATM,AC15771919,AC39248253,192.168.96.186,Bangalore,2,2,PENDING,1
TXN100302,2025-12-10 01:30:07.790493,17922,USD,WITHDRAW,MOBILE,AC98988583,AC83093638,192.168.119.126,Mumbai,3,1,SUCCESS,0
TXN100303,2025-12-07 02:09:07.790493,3658,INR,PAYMENT,CARD,AC45934144,AC11256018,192.168.135.204,Bangalore,2,2,PENDING,1
TXN100304,2025-12-12 08:09:07.790493,9009,EUR,WITHDRAW,NETBANKING,AC20538843,AC11761969,192.168.106.210,Hyderabad,5,0,PENDING,1
TXN100305,2025-12-28 02:26:07.790493,3705,USD,WITHDRAW,CARD,AC40904058,AC42736260,192.168.105.21,Delhi,0,4,PENDING,1
TXN100306,2025-12-26 05:57:07.790493,18025,INR,PAYMENT,MOBILE,AC82608286,AC17021955,192.168.87.172,Hyderabad,2,0,SUCCESS,0
TXN100307,2025-12-09 10:17:07.790493,1526,INR,TRANSFER,MOBILE,AC27311391,AC42749588,192.168.234.84,Hyderabad,2,4,PENDING,1
TXN100308,2025-12-19 06:48:07.790493,12512,USD,WITHDRAW,ATM,AC34958107,AC65867274,192.168.238.117,Hyderabad,4,4,PENDING,1
TXN100309,2025-12-13 23:40:07.790493,2835,USD,WITHDRAW,ATM,AC65824516,AC34633684,192.168.247.159,Bangalore,5,3,PENDING,1
TXN100310,2025-12-22 03:57:07.790493,78581,EUR,TRANSFER,CARD,AC68865542,AC20649478,192.168.192.132,Delhi,0,4,PENDING,1
TXN100311,2025-12-12 00:04:07.790493,4849,USD,PAYMENT,MOBILE,AC75372469,AC94399437,192.168.23.48,Bangalore,0,3,PENDING,1
TXN100312,2025-12-22 06:55:07.790493,167688,INR,TRANSFER,NETBANKING,AC47859861,AC29936362,192.168.1.191,Hyderabad,4,0,PENDING,1
TXN100313,2025-12-06 11:04:07.790493,152667,INR,WITHDRAW,CARD,AC31878227,AC51797558,192.168.178.92,Mumbai,5,1,PENDING,1
TXN100314,2025-12-05 17:39:07.790493,174426,USD,PAYMENT,NETBANKING,AC89912110,AC74353223,192.168.174.66,Hyderabad,2,1,PENDING,1
TXN100315,2026-01-02 22:49:07.790493,3746,INR,WITHDRAW,MOBILE,AC94907868,AC39984099,172.19.89.213,Bangalore,4,1,PENDING,1
TXN100316,2026-01-03 05:24:07.790493,52562,INR,WITHDRAW,MOBILE,AC30905805,AC28207061,192.168.186.55,Bangalore,4,2,PENDING,1
TXN100317,2025-12-14 17:32:07.790493,2742,USD,PAYMENT,NETBANKING,AC61751039,AC68651333,192.168.112.144,Mumbai,2,2,PENDING,1
TXN100318,2025-12-23 22:47:07.790493,6478,INR,TRANSFER,CARD,AC76803498,AC75682687,192.168.221.39,Mumbai,2,2,PENDING,1
TXN100319,2025-12-15 13:40:07.790493,2857,USD,PAYMENT,MOBILE,AC24670762,AC85125481,192.168.254.144,Bangalore,1,4,PENDING,1
TXN100320,2025-12-26 09:35:07.790493,19127,INR,PAYMENT,ATM,AC17435812,AC82554278,172.30.238.176,Bangalore,0,0,PENDING,1
TXN100321,2025-12-13 13:01:07.790493,155100,EUR,WITHDRAW,NETBANKING,AC50957238,AC75226183,192.168.5.13,Hyderabad,4,2,PENDING,1
TXN100322,2025-12-05 15:21:07.790493,12037,INR,WITHDRAW,NETBANKING,AC14679494,AC25694814,192.168.148.110,Delhi,4,2,PENDING,1
TXN100323,2025-12-15 13:59:07.790493,19641,USD,PAYMENT,CARD,AC24868820,AC84909984,192.168.233.129,Mumbai,4,0,PENDING,1
TXN100324,2025-12-20 01:54:07.790493,13414,EUR,TRANSFER,NETBANKING,AC68069039,AC41719362,192.168.0.21,Bangalore,6,3,PENDING,1
TXN100325,2025-12-16 18:17:07.790493,76937,EUR,WITHDRAW,NETBANKING,AC35336409,AC57675566,172.23.143.244,Hyderabad,0,4,PENDING,1
TXN100326,2025-12-31 02:58:07.790493,2350,INR,WITHDRAW,MOBILE,AC65850672,AC60483730,192.168.128.126,Delhi,4,2,PENDING,1
TXN100327,2025-12-15 21:07:07.790493,15387,USD,PAYMENT,MOBILE,AC62295089,AC65340146,192.168.223.49,Bangalore,0,4,PENDING,1
TXN100328,2025-12-09 21:42:07.790493,130,INR,WITHDRAW,CARD,AC98188453,AC77398807,192.168.21.24,Bangalore,5,1,PENDING,1
TXN100329,2025-12-31 07:28:07.790493,4423,USD,PAYMENT,ATM,AC38032989,AC24165580,172.29.102.77,Hyderabad,4,3,PENDING,1
TXN100330,2025-12-22 14:32:07.790493,1051,EUR,WITHDRAW,MOBILE,AC43353327,AC89921078,192.168.190.64,Delhi,5,1,PENDING,1
TXN100331,2025-12-22 22:58:07.790493,3494,INR,PAYMENT,MOBILE,AC48836190,AC54969569,192.168.55.156,Mumbai,3,1,SUCCESS,0
TXN100332,2025-12-18 22:48:07.790493,16159,USD,TRANSFER,CARD,AC88654114,AC92611591,192.168.193.45,Bangalore,0,1,SUCCESS,0
TXN100333,2025-12-26 13:22:07.790493,799,INR,TRANSFER,MOBILE,AC67737144,AC64959853,192.168.163.108,Delhi,6,1,PENDING,1
TXN100334,2025-12-06 12:27:07.790493,2046,EUR,PAYMENT,ATM,AC89832402,AC37532154,192.168.166.161,Delhi,5,3,PENDING,1
TXN100335,2025-12-29 04:25:07.790493,2680,USD,PAYMENT,MOBILE,AC43003314,AC97595874,192.168.88.90,Hyderabad,3,1,SUCCESS,0
TXN100336,2025-12-22 16:15:07.790493,133181,EUR,PAYMENT,NETBANKING,AC79774073,AC12448062,192.168.22.232,Mumbai,6,4,PENDING,1
TXN100337,2025-12-13 05:57:07.790493,4394,INR,TRANSFER,ATM,AC10141453,AC57178728,192.168.117.247,Hyderabad,4,0,PENDING,1
TXN100338,2025-12-23 02:01:07.790493,6218,INR,WITHDRAW,CARD,AC44930359,AC67041410,192.168.235.185,Bangalore,0,3,PENDING,1
TXN100339,2025-12-10 03:40:07.790493,5616,EUR,WITHDRAW,NETBANKING,AC11869602,AC66178946,192.168.129.77,Delhi,4,0,PENDING,1
TXN100340,2025-12-22 03:19:07.790493,4552,EUR,WITHDRAW,CARD,AC94093285,AC37564677,192.168.217.145,Bangalore,4,2,PENDING,1
TXN100341,2025-12-28 19:45:07.790493,2090,EUR,WITHDRAW,CARD,AC87055776,AC19979631,192.168.226.238,Hyderabad,0,1,SUCCESS,0
TXN100342,2026-01-02 02:22:07.790493,9564,USD,WITHDRAW,MOBILE,AC30891036,AC14778485,192.168.202.244,Hyderabad,6,2,PENDING,1
TXN100343,2025-12-05 15:52:07.790493,18213,USD,TRANSFER,CARD,AC43560488,AC49645987,192.168.88.46,Delhi,1,1,SUCCESS,0
TXN100344,2025-12-18 22:20:07.790493,3043,USD,WITHDRAW,ATM,AC73994692,AC53670720,192.168.182.29,Hyderabad,0,0,SUCCESS,0
TXN100345,2025-12-12 20:27:07.790493,3132,USD,TRANSFER,ATM,AC81219771,AC82120268,192.168.160.34,Delhi,2,2,PENDING,1
TXN100346,2025-12-30 17:26:07.790493,4165,USD,WITHDRAW,NETBANKING,AC10434263,AC88545192,192.168.171.24,Bangalore,3,2,PENDING,1
TXN100347,2025-12-20 15:00:07.790493,180075,INR,TRANSFER,MOBILE,AC99543622,AC49218133,172.26.234.219,Bangalore,1,1,PENDING,1
TXN100348,2025-12-28 20:50:07.790493,7489,USD,WITHDRAW,CARD,AC57331550,AC73872599,192.168.108.106,Bangalore,6,1,PENDING,1
TXN100349,2025-12-14 00:09:07.790493,6176,USD,TRANSFER,CARD,AC28949327,AC24922390,192.168.214.167,Hyderabad,2,3,PENDING,1
TXN100350,2025-12-12 14:19:07.790493,132879,INR,PAYMENT,NETBANKING,AC17605147,AC37690969,192.168.135.146,Delhi,6,4,PENDING,1
TXN100351,2025-12-24 05:02:07.790493,4761,USD,PAYMENT,NETBANKING,AC54439224,AC16745887,172.30.109.100,Mumbai,0,2,PENDING,1
TXN100352,2025-12-31 08:35:07.790493,1808,EUR,WITHDRAW,MOBILE,AC99802735,AC72513865,192.168.85.249,Bangalore,3,0,SUCCESS,0
TXN100353,2025-12-22 17:11:07.790493,7204,INR,TRANSFER,CARD,AC16119960,AC99674396,172.25.208.171,Bangalore,1,3,PENDING,1
TXN100354,2025-12-11 10:44:07.790493,109211,INR,PAYMENT,ATM,AC56488423,AC13847576,192.168.122.218,Delhi,6,4,PENDING,1
